id_venda;data_venda;data_envio;id_cliente;id_produto;id_vendedor;id_loja;quantidade;preco_unitario;desconto_pct;desconto_valor;valor_bruto;valor_liquido;custo_total;status_entrega;meio_pagamento
212;2023-01-06;2023-01-09;1121;6;16;10;1;249.9;0.0;0.0;249.9;249.9;110.0;Entregue;Cartão de Crédito
213;2023-01-06;2023-01-09;1181;24;12;7;1;899.0;0.0;0.0;899.0;899.0;420.0;Entregue;Cartão de Débito
214;2023-01-06;2023-01-09;906;9;4;2;5;3299.0;0.0;0.0;16495.0;16495.0;9500.0;Entregue;Cartão de Débito
215;2023-01-06;2023-01-10;265;29;12;7;1;299.0;0.05;14.95;299.0;284.05;140.0;Entregue;Cartão de Débito
216;2023-01-06;2023-01-11;922;17;22;15;1;589.0;0.2;117.8;589.0;471.2;290.0;Devolvido;PIX
217;2023-01-06;2023-01-12;1149;1;5;3;2;4499.0;0.0;0.0;8998.0;8998.0;5600.0;Entregue;Cartão de Crédito
218;2023-01-06;2023-01-08;796;30;22;15;1;189.0;0.0;0.0;189.0;189.0;85.0;Devolvido;Cartão de Débito
219;2023-01-06;2023-01-07;176;12;24;15;1;499.0;0.2;99.8;499.0;399.2;220.0;Entregue;PIX
220;2023-01-06;2023-01-10;674;5;11;7;1;1099.0;0.05;54.95;1099.0;1044.05;620.0;Cancelado;Cartão de Débito
221;2023-01-06;2023-01-07;571;30;2;1;1;189.0;0.15;28.35;189.0;160.65;85.0;Entregue;Boleto Bancário
222;2023-01-06;2023-01-11;65;25;2;1;3;399.0;0.0;0.0;1197.0;1197.0;540.0;Entregue;PIX
223;2023-01-06;2023-01-07;434;2;25;15;1;3599.0;0.0;0.0;3599.0;3599.0;2200.0;Entregue;PIX
224;2023-01-06;2023-01-07;561;26;3;2;1;1499.0;0.1;149.9;1499.0;1349.1;700.0;Em Trânsito;PIX
225;2023-01-06;2023-01-12;532;12;2;1;1;499.0;0.15;74.85;499.0;424.15;220.0;Devolvido;Boleto Bancário
226;2023-01-06;2023-01-08;407;23;14;8;1;1899.0;0.05;94.95;1899.0;1804.05;950.0;Cancelado;Cartão de Débito
227;2023-01-06;2023-01-09;1169;25;1;1;1;399.0;0.15;59.85;399.0;339.15;180.0;Cancelado;PIX
228;2023-01-06;2023-01-09;649;1;5;3;3;4499.0;0.15;2024.55;13497.0;11472.45;8400.0;Entregue;Cartão de Crédito
229;2023-01-06;2023-01-12;833;17;17;10;2;589.0;0.2;235.6;1178.0;942.4;580.0;Devolvido;PIX
230;2023-01-06;2023-01-12;921;7;2;1;1;139.9;0.2;27.98;139.9;111.92;55.0;Em Trânsito;PIX
231;2023-01-06;2023-01-11;774;14;12;7;1;5499.0;0.0;0.0;5499.0;5499.0;3200.0;Entregue;Boleto Bancário
232;2023-01-06;2023-01-09;34;20;10;6;1;2199.0;0.15;329.85;2199.0;1869.15;1100.0;Cancelado;Cartão de Débito
233;2023-01-06;2023-01-10;841;23;12;7;2;1899.0;0.0;0.0;3798.0;3798.0;1900.0;Entregue;Cartão de Crédito
234;2023-01-06;2023-01-08;940;28;12;7;1;2299.0;0.05;114.95;2299.0;2184.05;1100.0;Entregue;Boleto Bancário
235;2023-01-06;2023-01-12;896;19;23;15;1;1199.0;0.15;179.85;1199.0;1019.15;580.0;Entregue;Cartão de Crédito
236;2023-01-06;2023-01-07;34;27;4;2;1;1799.0;0.1;179.9;1799.0;1619.1;890.0;Entregue;Cartão de Débito
237;2023-01-06;2023-01-11;1191;3;22;15;1;5799.0;0.0;0.0;5799.0;5799.0;3500.0;Entregue;Cartão de Débito
238;2023-01-06;2023-01-07;401;31;4;2;1;369.0;0.1;36.9;369.0;332.1;160.0;Devolvido;Cartão de Débito
239;2023-01-06;2023-01-07;768;15;17;10;1;599.0;0.15;89.85;599.0;509.15;310.0;Devolvido;Cartão de Débito
240;2023-01-06;2023-01-12;495;1;14;8;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Devolvido;Boleto Bancário
241;2023-01-06;2023-01-09;350;28;8;5;1;2299.0;0.0;0.0;2299.0;2299.0;1100.0;Entregue;Cartão de Crédito
242;2023-01-06;2023-01-11;879;9;21;14;1;3299.0;0.1;329.9;3299.0;2969.1;1900.0;Entregue;PIX
243;2023-01-06;2023-01-10;474;7;23;15;2;139.9;0.05;13.99;279.8;265.81;110.0;Devolvido;Cartão de Débito
244;2023-01-06;2023-01-12;533;11;11;7;1;1599.0;0.0;0.0;1599.0;1599.0;850.0;Cancelado;PIX
245;2023-01-06;2023-01-07;1114;6;19;12;1;249.9;0.1;24.99;249.9;224.91;110.0;Entregue;Boleto Bancário
246;2023-01-06;2023-01-08;491;15;10;6;1;599.0;0.1;59.9;599.0;539.1;310.0;Devolvido;Cartão de Débito
247;2023-01-06;2023-01-09;106;18;3;2;3;3699.0;0.05;554.85;11097.0;10542.15;6300.0;Em Trânsito;Cartão de Crédito
248;2023-01-06;2023-01-07;941;8;4;2;1;319.9;0.0;0.0;319.9;319.9;140.0;Entregue;Cartão de Débito
249;2023-01-06;2023-01-09;426;26;4;2;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Cancelado;Cartão de Crédito
250;2023-01-07;2023-01-10;924;11;6;4;1;1599.0;0.15;239.85;1599.0;1359.15;850.0;Cancelado;Cartão de Crédito
251;2023-01-07;2023-01-08;703;23;16;10;8;1899.0;;759.6;15192.0;14432.4;7600.0;em trânsito;Boleto Bancário
252;2023-01-07;2023-01-08;395;2;18;11;1;3599.0;0.05;179.95;3599.0;3419.05;2200.0;Devolvido;Boleto Bancário
253;2023-01-07;2023-01-08;445;2;11;7;1;3599.0;0.0;0.0;3599.0;3599.0;2200.0;Entregue;Boleto Bancário
254;2023-01-07;2023-01-10;987;13;3;2;1;3199.0;0.05;159.95;3199.0;3039.05;1800.0;Cancelado;Cartão de Débito
255;2023-01-07;2023-01-11;1050;26;7;4;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Cancelado;Boleto Bancário
256;2023-01-07;2023-01-11;211;20;6;4;2;2199.0;0.2;879.6;4398.0;3518.4;2200.0;Entregue;Cartão de Débito
257;2023-01-07;2023-01-12;557;21;20;13;1;799.0;0.0;0.0;799.0;799.0;380.0;Entregue;Boleto Bancário
258;2023-01-07;2023-01-13;132;29;6;4;3;299.0;0.2;179.4;897.0;717.6;420.0;Entregue;Boleto Bancário
259;2023-01-07;2023-01-12;1087;23;13;8;1;1899.0;0.0;0.0;1899.0;1899.0;950.0;Devolvido;PIX
260;2023-01-07;2023-01-10;503;5;7;4;1;1099.0;0.0;0.0;1099.0;1099.0;620.0;Entregue;Cartão de Crédito
261;2023-01-07;2023-01-10;23;22;7;4;1;649.0;0.1;64.9;649.0;584.1;290.0;Em Trânsito;Cartão de Crédito
262;2023-01-07;2023-01-11;581;14;17;10;1;5499.0;0.05;274.95;5499.0;5224.05;3200.0;Devolvido;Cartão de Crédito
263;2023-01-07;2023-01-12;864;28;11;7;2;2299.0;0.0;0.0;4598.0;4598.0;2200.0;Entregue;Cartão de Débito
264;2023-01-07;2023-01-08;563;27;4;2;1;1799.0;0.0;0.0;1799.0;1799.0;890.0;Entregue;PIX
265;2023-01-07;2023-01-12;44;19;1;1;1;1199.0;0.15;179.85;1199.0;1019.15;580.0;Entregue;Boleto Bancário
266;2023-01-07;2023-01-09;825;3;18;11;3;5799.0;0.0;0.0;17397.0;17397.0;10500.0;Entregue;Cartão de Débito
267;2023-01-07;2023-01-08;851;20;9;6;1;2199.0;0.0;0.0;2199.0;2199.0;1100.0;Devolvido;Boleto Bancário
268;2023-01-07;2023-01-11;97;26;10;6;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Entregue;Boleto Bancário
269;2023-01-07;2023-01-12;211;2;8;5;1;3599.0;0.0;0.0;3599.0;3599.0;2200.0;Entregue;Cartão de Débito
270;2023-01-07;2023-01-09;349;6;7;4;2;249.9;0.1;49.98;499.8;449.82;220.0;Em Trânsito;Cartão de Crédito
271;2023-01-07;2023-01-13;108;17;2;1;1;589.0;0.15;88.35;589.0;500.65;290.0;Entregue;Cartão de Débito
272;2023-01-07;2023-01-10;349;9;19;12;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Devolvido;Cartão de Débito
273;2023-01-07;2023-01-13;916;8;17;10;1;319.9;0.05;15.99;319.9;303.91;140.0;Entregue;Boleto Bancário
274;2023-01-07;2023-01-13;989;15;3;2;1;599.0;0.0;0.0;599.0;599.0;310.0;Em Trânsito;PIX
275;2023-01-07;2023-01-13;422;5;3;2;5;1099.0;;0.0;5495.0;5495.0;3100.0;;Cartão de Débito
276;2023-01-07;2023-01-11;385;32;4;2;1;149.0;0.1;14.9;149.0;134.1;65.0;Em Trânsito;Boleto Bancário
277;2023-01-07;2023-01-10;930;10;17;10;1;6199.0;0.0;0.0;6199.0;6199.0;3800.0;Entregue;Cartão de Débito
278;2023-01-07;2023-01-12;1052;13;25;15;1;3199.0;0.0;0.0;3199.0;3199.0;1800.0;Cancelado;Boleto Bancário
279;2023-01-07;2023-01-12;210;10;15;9;2;6199.0;0.1;1239.8;12398.0;11158.2;7600.0;Entregue;PIX
280;2023-01-07;2023-01-10;59;31;22;15;1;369.0;0.0;0.0;369.0;369.0;160.0;Em Trânsito;Cartão de Crédito
281;2023-01-07;2023-01-10;884;14;5;3;1;5499.0;0.0;0.0;5499.0;5499.0;3200.0;Entregue;Boleto Bancário
282;2023-01-07;2023-01-10;201;4;21;14;1;1299.0;0.15;194.85;1299.0;1104.15;750.0;Entregue;Cartão de Débito
283;2023-01-07;2023-01-09;566;34;20;13;1;99.0;0.0;0.0;99.0;99.0;40.0;Cancelado;PIX
284;2023-01-07;2023-01-08;450;8;2;1;3;319.9;0.05;47.98;959.7;911.72;420.0;Em Trânsito;Cartão de Crédito
285;2023-01-07;2023-01-10;464;26;13;8;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Cancelado;Boleto Bancário
286;2023-01-07;2023-01-11;422;11;7;4;1;1599.0;0.0;0.0;1599.0;1599.0;850.0;Cancelado;Cartão de Crédito
287;2023-01-07;2023-01-08;380;33;23;15;1;239.0;0.1;23.9;239.0;215.1;110.0;Cancelado;PIX
288;2023-01-07;2023-01-09;646;5;6;4;1;1099.0;0.15;164.85;1099.0;934.15;620.0;Entregue;Cartão de Débito
289;2023-01-07;2023-01-11;685;2;6;4;5;3599.0;0.15;2699.25;17995.0;15295.75;11000.0;Devolvido;Cartão de Crédito
290;2023-01-07;2023-01-12;722;31;19;12;1;369.0;0.15;55.35;369.0;313.65;160.0;Entregue;Cartão de Crédito
291;2023-01-07;2023-01-12;596;15;17;10;1;599.0;0.1;59.9;599.0;539.1;310.0;Entregue;Boleto Bancário
292;2023-01-07;2023-01-13;688;29;16;10;2;299.0;0.2;119.6;598.0;478.4;280.0;Entregue;Boleto Bancário
293;2023-01-08;2023-01-11;940;1;12;7;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Cancelado;Cartão de Débito
294;2023-01-08;2023-01-09;553;34;24;15;1;99.0;0.0;0.0;99.0;99.0;40.0;Entregue;PIX
295;2023-01-08;2023-01-11;1020;2;8;5;1;3599.0;0.05;179.95;3599.0;3419.05;2200.0;Entregue;Cartão de Crédito
296;2023-01-08;2023-01-10;774;7;9;6;2;139.9;0.05;13.99;279.8;265.81;110.0;Entregue;PIX
297;2023-01-08;2023-01-11;715;22;13;8;1;649.0;0.15;97.35;649.0;551.65;290.0;Entregue;Cartão de Crédito
298;2023-01-08;2023-01-13;1066;22;20;13;1;649.0;0.1;64.9;649.0;584.1;290.0;Devolvido;Boleto Bancário
299;2023-01-08;2023-01-11;226;1;16;10;3;4499.0;0.0;0.0;13497.0;13497.0;8400.0;Em Trânsito;Boleto Bancário
300;2023-01-08;2023-01-13;1144;11;10;6;1;1599.0;0.0;0.0;1599.0;1599.0;850.0;Entregue;Cartão de Crédito
301;2023-01-08;2023-01-10;580;8;2;1;1;319.9;0.0;0.0;319.9;319.9;140.0;Devolvido;Cartão de Crédito
302;2023-01-08;2023-01-09;515;9;12;7;2;3299.0;0.1;659.8;6598.0;5938.2;3800.0;Devolvido;PIX
303;2023-01-08;2023-01-09;555;10;24;15;1;6199.0;0.05;309.95;6199.0;5889.05;3800.0;Entregue;Cartão de Crédito
304;2023-01-08;2023-01-12;727;16;22;15;1;349.9;0.0;0.0;349.9;349.9;160.0;Entregue;Boleto Bancário
305;2023-01-08;2023-01-11;637;12;19;12;1;499.0;0.15;74.85;499.0;424.15;220.0;Entregue;PIX
306;2023-01-08;2023-01-11;278;27;18;11;1;1799.0;0.0;0.0;1799.0;1799.0;890.0;Cancelado;Cartão de Débito
307;2023-01-08;2023-01-13;376;25;14;8;1;399.0;0.05;19.95;399.0;379.05;180.0;Em Trânsito;Boleto Bancário
308;2023-01-08;2023-01-12;726;28;15;9;1;2299.0;0.0;0.0;2299.0;2299.0;1100.0;Em Trânsito;Cartão de Crédito
309;2023-01-08;2023-01-12;182;9;20;13;3;3299.0;0.1;989.7;9897.0;8907.3;5700.0;Entregue;PIX
310;2023-01-08;2023-01-13;1113;19;2;1;2;1199.0;0.0;0.0;2398.0;2398.0;1160.0;Entregue;Cartão de Débito
311;2023-01-08;2023-01-13;943;4;3;2;1;1299.0;0.1;129.9;1299.0;1169.1;750.0;Entregue;Cartão de Crédito
312;2023-01-08;2023-01-11;1159;31;23;15;1;369.0;0.0;0.0;369.0;369.0;160.0;Cancelado;Cartão de Crédito
313;2023-01-08;2023-01-14;420;34;5;3;1;99.0;0.2;19.8;99.0;79.2;40.0;Cancelado;PIX
314;2023-01-08;2023-01-11;637;1;16;10;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Entregue;Cartão de Crédito
315;2023-01-08;2023-01-13;199;16;7;4;1;349.9;0.0;0.0;349.9;349.9;160.0;Entregue;Cartão de Crédito
316;2023-01-08;2023-01-09;615;26;16;10;5;1499.0;0.1;749.5;7495.0;6745.5;3500.0;Em Trânsito;Boleto Bancário
317;2023-01-08;2023-01-13;900;8;14;8;1;319.9;0.0;0.0;319.9;319.9;140.0;Cancelado;PIX
318;2023-01-08;2023-01-10;1048;13;16;10;1;3199.0;0.0;0.0;3199.0;3199.0;1800.0;Em Trânsito;Cartão de Débito
319;2023-01-08;2023-01-11;564;26;13;8;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Entregue;PIX
320;2023-01-08;2023-01-09;581;30;4;2;1;189.0;0.0;0.0;189.0;189.0;85.0;Cancelado;Cartão de Débito
321;2023-01-08;2023-01-09;727;9;15;9;3;3299.0;;0.0;9897.0;9897.0;5700.0;entregue;Boleto Bancário
322;2023-01-08;2023-01-13;1031;14;12;7;3;5499.0;0.05;824.85;16497.0;15672.15;9600.0;Entregue;PIX
323;2023-01-08;2023-01-11;1154;22;15;9;2;649.0;0.1;129.8;1298.0;1168.2;580.0;Devolvido;Boleto Bancário
324;2023-01-08;2023-01-12;140;31;13;8;4;369.0;0.05;73.8;1476.0;1402.2;640.0;Cancelado;Boleto Bancário
325;2023-01-08;2023-01-10;664;23;19;12;1;1899.0;0.0;0.0;1899.0;1899.0;950.0;Devolvido;PIX
326;2023-01-08;2023-01-10;198;7;16;10;3;139.9;0.0;0.0;419.7;419.7;165.0;Devolvido;PIX
327;2023-01-08;2023-01-09;357;25;25;15;5;399.0;0.15;299.25;1995.0;1695.75;900.0;Entregue;Cartão de Crédito
328;2023-01-08;2023-01-09;150;29;25;15;1;299.0;0.05;14.95;299.0;284.05;140.0;Entregue;Boleto Bancário
329;2023-01-08;2023-01-09;921;25;5;3;5;399.0;0.05;99.75;1995.0;1895.25;900.0;Entregue;Cartão de Débito
330;2023-01-08;2023-01-12;586;15;7;4;2;599.0;0.0;0.0;1198.0;1198.0;620.0;Devolvido;PIX
331;2023-01-08;2023-01-09;1193;2;21;14;4;3599.0;0.0;0.0;14396.0;14396.0;8800.0;Entregue;Cartão de Crédito
332;2023-01-08;2023-01-11;836;5;11;7;1;1099.0;0.1;109.9;1099.0;989.1;620.0;Cancelado;Cartão de Débito
333;2023-01-08;2023-01-10;425;31;17;10;1;369.0;0.05;18.45;369.0;350.55;160.0;Entregue;Cartão de Crédito
334;2023-01-08;2023-01-12;876;25;3;2;1;399.0;0.0;0.0;399.0;399.0;180.0;Entregue;Cartão de Crédito
335;2023-01-08;2023-01-12;473;4;20;13;1;1299.0;0.0;0.0;1299.0;1299.0;750.0;Entregue;Boleto Bancário
336;2023-01-08;2023-01-12;733;5;6;4;4;1099.0;0.0;0.0;4396.0;4396.0;2480.0;Devolvido;Boleto Bancário
337;2023-01-08;2023-01-12;117;8;19;12;1;319.9;0.15;47.98;319.9;271.92;140.0;Entregue;Cartão de Crédito
338;2023-01-08;2023-01-11;864;17;7;4;1;589.0;0.1;58.9;589.0;530.1;290.0;Em Trânsito;Boleto Bancário
339;2023-01-08;2023-01-14;128;16;16;10;1;349.9;0.15;52.48;349.9;297.42;160.0;Cancelado;Cartão de Crédito
340;2023-01-08;2023-01-11;145;27;20;13;2;1799.0;0.15;539.7;3598.0;3058.3;1780.0;Entregue;PIX
341;2023-01-08;2023-01-11;86;7;2;1;1;139.9;0.0;0.0;139.9;139.9;55.0;Entregue;Boleto Bancário
342;2023-01-08;2023-01-10;44;4;1;1;2;1299.0;0.1;259.8;2598.0;2338.2;1500.0;Devolvido;Cartão de Débito
343;2023-01-09;2023-01-14;988;4;13;8;2;1299.0;0.05;129.9;2598.0;2468.1;1500.0;Entregue;PIX
344;2023-01-09;2023-01-10;897;8;20;13;5;319.9;0.0;0.0;1599.5;1599.5;700.0;Entregue;Cartão de Crédito
345;2023-01-09;2023-01-11;476;6;19;12;1;249.9;0.0;0.0;249.9;249.9;110.0;Devolvido;Cartão de Crédito
346;2023-01-09;2023-01-10;512;4;3;2;1;1299.0;0.0;0.0;1299.0;1299.0;750.0;Entregue;Boleto Bancário
347;2023-01-09;2023-01-14;501;19;5;3;1;1199.0;0.0;0.0;1199.0;1199.0;580.0;Entregue;Cartão de Crédito
348;2023-01-09;2023-01-12;1114;14;16;10;2;5499.0;0.1;1099.8;10998.0;9898.2;6400.0;Devolvido;PIX
349;2023-01-09;2023-01-13;620;24;25;15;1;899.0;0.15;134.85;899.0;764.15;420.0;Entregue;Boleto Bancário
350;2023-01-09;2023-01-15;1109;33;4;2;1;239.0;0.15;35.85;239.0;203.15;110.0;Em Trânsito;Cartão de Débito
351;2023-01-09;2023-01-12;161;14;5;3;2;5499.0;0.05;549.9;10998.0;10448.1;6400.0;Em Trânsito;PIX
352;2023-01-09;2023-01-10;763;10;2;1;5;6199.0;0.05;1549.75;30995.0;29445.25;19000.0;Entregue;Cartão de Crédito
353;2023-01-09;2023-01-10;1022;3;9;6;1;5799.0;0.0;0.0;5799.0;5799.0;3500.0;Entregue;Cartão de Crédito
354;2023-01-09;2023-01-12;787;32;1;1;2;149.0;0.0;0.0;298.0;298.0;130.0;Entregue;Cartão de Débito
355;2023-01-09;2023-01-11;883;4;22;15;1;1299.0;0.05;64.95;1299.0;1234.05;750.0;Entregue;Boleto Bancário
356;2023-01-09;2023-01-12;444;2;11;7;2;3599.0;0.05;359.9;7198.0;6838.1;4400.0;Devolvido;Cartão de Crédito
357;2023-01-09;2023-01-10;1134;25;24;15;3;399.0;0.0;0.0;1197.0;1197.0;540.0;Em Trânsito;Cartão de Débito
358;2023-01-09;2023-01-13;1173;34;9;6;1;99.0;0.0;0.0;99.0;99.0;40.0;Entregue;PIX
359;2023-01-09;2023-01-10;575;18;3;2;10;3699.0;0.1;3699.0;36990.0;33291.0;21000.0;Em Trânsito;Cartão de Débito
360;2023-01-09;2023-01-10;562;24;9;6;1;899.0;0.1;89.9;899.0;809.1;420.0;Em Trânsito;Cartão de Crédito
361;2023-01-09;2023-01-10;629;21;9;6;2;799.0;0.0;0.0;1598.0;1598.0;760.0;;Cartão de Débito
362;2023-01-09;2023-01-10;735;31;21;14;2;369.0;0.0;0.0;738.0;738.0;320.0;Entregue;Boleto Bancário
363;2023-01-09;2023-01-14;1130;21;3;2;1;799.0;0.0;0.0;799.0;799.0;380.0;Entregue;Cartão de Débito
364;2023-01-09;2023-01-11;466;12;5;3;2;499.0;0.05;49.9;998.0;948.1;440.0;Cancelado;Cartão de Crédito
365;2023-01-09;2023-01-11;1038;29;19;12;1;299.0;0.05;14.95;299.0;284.05;140.0;Cancelado;Boleto Bancário
366;2023-01-09;2023-01-12;34;23;18;11;2;1899.0;0.05;189.9;3798.0;3608.1;1900.0;Entregue;Cartão de Débito
367;2023-01-09;2023-01-10;1047;5;8;5;1;1099.0;0.05;54.95;1099.0;1044.05;620.0;Cancelado;Cartão de Débito
368;2023-01-09;2023-01-10;874;19;5;3;1;1199.0;0.05;59.95;1199.0;1139.05;580.0;Entregue;Boleto Bancário
369;2023-01-09;2023-01-13;603;2;6;4;1;3599.0;0.0;0.0;3599.0;3599.0;2200.0;Em Trânsito;Cartão de Crédito
370;2023-01-09;2023-01-10;434;21;17;10;2;799.0;0.1;159.8;1598.0;1438.2;760.0;Cancelado;Boleto Bancário
371;2023-01-09;2023-01-11;776;3;22;15;2;5799.0;0.0;0.0;11598.0;11598.0;7000.0;Entregue;Cartão de Crédito
372;2023-01-09;2023-01-11;1158;33;19;12;1;239.0;0.1;23.9;239.0;215.1;110.0;Entregue;Cartão de Crédito
373;2023-01-09;2023-01-14;968;34;17;10;1;99.0;0.0;0.0;99.0;99.0;40.0;Entregue;PIX
374;2023-01-09;2023-01-12;498;24;8;5;1;899.0;0.1;89.9;899.0;809.1;420.0;Entregue;Cartão de Débito
375;2023-01-09;2023-01-15;840;24;3;2;1;899.0;0.05;44.95;899.0;854.05;420.0;Cancelado;Cartão de Débito
376;2023-01-09;2023-01-14;472;29;14;8;1;299.0;0.1;29.9;299.0;269.1;140.0;Em Trânsito;PIX
377;2023-01-09;2023-01-13;1198;9;20;13;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Entregue;Cartão de Débito
378;2023-01-10;2023-01-14;1035;10;19;12;1;6199.0;0.15;929.85;6199.0;5269.15;3800.0;Entregue;Cartão de Débito
379;2023-01-10;2023-01-11;342;8;14;8;1;319.9;0.05;15.99;319.9;303.91;140.0;Cancelado;Cartão de Crédito
380;2023-01-10;2023-01-12;70;28;1;1;1;2299.0;0.2;459.8;2299.0;1839.2;1100.0;Devolvido;Cartão de Débito
381;2023-01-10;2023-01-14;726;9;13;8;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Entregue;Boleto Bancário
382;2023-01-10;2023-01-15;221;3;3;2;2;5799.0;0.0;0.0;11598.0;11598.0;7000.0;Entregue;Cartão de Débito
383;2023-01-10;2023-01-16;893;19;25;15;1;1199.0;0.0;0.0;1199.0;1199.0;580.0;Devolvido;Cartão de Crédito
384;2023-01-10;2023-01-12;16;24;22;15;1;899.0;0.0;0.0;899.0;899.0;420.0;Em Trânsito;Boleto Bancário
385;2023-01-10;2023-01-11;476;20;16;10;1;2199.0;0.05;109.95;2199.0;2089.05;1100.0;Em Trânsito;Cartão de Débito
386;2023-01-10;2023-01-13;662;25;11;7;2;399.0;0.2;159.6;798.0;638.4;360.0;Cancelado;PIX
387;2023-01-10;2023-01-14;1064;18;19;12;2;3699.0;0.0;0.0;7398.0;7398.0;4200.0;Entregue;Cartão de Crédito
388;2023-01-10;2023-01-13;561;32;15;9;1;149.0;0.0;0.0;149.0;149.0;65.0;Entregue;Cartão de Crédito
389;2023-01-10;2023-01-12;571;10;4;2;1;6199.0;0.1;619.9;6199.0;5579.1;3800.0;Entregue;Cartão de Crédito
390;2023-01-10;2023-01-15;1102;13;1;1;1;3199.0;0.1;319.9;3199.0;2879.1;1800.0;Entregue;Cartão de Débito
391;2023-01-10;2023-01-16;912;34;5;3;2;99.0;0.0;0.0;198.0;198.0;80.0;Cancelado;Cartão de Crédito
392;2023-01-10;2023-01-14;886;32;9;6;1;149.0;0.0;0.0;149.0;149.0;65.0;Cancelado;Cartão de Crédito
393;2023-01-10;2023-01-13;162;15;24;15;1;599.0;0.0;0.0;599.0;599.0;310.0;Entregue;Cartão de Crédito
394;2023-01-10;2023-01-16;645;3;14;8;1;5799.0;0.1;579.9;5799.0;5219.1;3500.0;Entregue;Cartão de Crédito
395;2023-01-10;2023-01-16;17;16;5;3;1;349.9;0.15;52.48;349.9;297.42;160.0;Entregue;Boleto Bancário
396;2023-01-10;2023-01-14;311;32;6;4;2;149.0;0.0;0.0;298.0;298.0;130.0;Entregue;PIX
397;2023-01-10;2023-01-11;890;5;16;10;1;1099.0;0.0;0.0;1099.0;1099.0;620.0;Entregue;Boleto Bancário
398;2023-01-10;2023-01-15;779;16;21;14;1;349.9;0.05;17.5;349.9;332.4;160.0;Entregue;PIX
399;2023-01-10;2023-01-13;994;32;21;14;1;149.0;0.0;0.0;149.0;149.0;65.0;Entregue;PIX
400;2023-01-10;2023-01-11;589;27;15;9;1;1799.0;0.05;89.95;1799.0;1709.05;890.0;Entregue;Boleto Bancário
401;2023-01-10;2023-01-16;233;23;23;15;1;1899.0;0.0;0.0;1899.0;1899.0;950.0;Devolvido;Cartão de Débito
402;2023-01-10;2023-01-15;844;16;1;1;1;349.9;0.05;17.5;349.9;332.4;160.0;Devolvido;Cartão de Débito
403;2023-01-10;2023-01-11;1152;21;9;6;1;799.0;0.0;0.0;799.0;799.0;380.0;Entregue;Cartão de Débito
404;2023-01-10;2023-01-13;112;18;16;10;2;3699.0;0.0;0.0;7398.0;7398.0;4200.0;Entregue;Cartão de Débito
405;2023-01-11;2023-01-13;1098;14;25;15;1;5499.0;0.15;824.85;5499.0;4674.15;3200.0;Entregue;PIX
406;2023-01-11;2023-01-16;1106;2;24;15;1;3599.0;0.0;0.0;3599.0;3599.0;2200.0;Entregue;Boleto Bancário
407;2023-01-11;2023-01-16;130;4;17;10;1;1299.0;0.05;64.95;1299.0;1234.05;750.0;Devolvido;Cartão de Débito
408;2023-01-11;2023-01-17;470;19;6;4;3;1199.0;0.0;0.0;3597.0;3597.0;1740.0;Cancelado;PIX
409;2023-01-11;2023-01-12;74;2;25;15;4;3599.0;0.0;0.0;14396.0;14396.0;8800.0;Entregue;Cartão de Crédito
410;2023-01-11;2023-01-13;580;20;1;1;1;2199.0;0.1;219.9;2199.0;1979.1;1100.0;Entregue;Cartão de Crédito
411;2023-01-11;2023-01-15;821;9;24;15;2;3299.0;0.15;989.7;6598.0;5608.3;3800.0;Em Trânsito;Cartão de Débito
412;2023-01-11;2023-01-12;31;10;4;2;2;6199.0;0.1;1239.8;12398.0;11158.2;7600.0;Em Trânsito;Boleto Bancário
413;2023-01-11;2023-01-14;871;33;24;15;1;239.0;0.0;0.0;239.0;239.0;110.0;Entregue;Cartão de Débito
414;2023-01-11;2023-01-15;597;28;3;2;1;2299.0;0.0;0.0;2299.0;2299.0;1100.0;Entregue;PIX
415;2023-01-11;2023-01-15;36;32;24;15;1;149.0;0.0;0.0;149.0;149.0;65.0;Entregue;Cartão de Débito
416;2023-01-11;2023-01-13;1184;2;13;8;2;3599.0;0.0;0.0;7198.0;7198.0;4400.0;Entregue;Boleto Bancário
417;2023-01-11;2023-01-14;295;6;4;2;1;249.9;0.0;0.0;249.9;249.9;110.0;Em Trânsito;PIX
418;2023-01-11;2023-01-12;290;26;20;13;2;1499.0;0.05;149.9;2998.0;2848.1;1400.0;Devolvido;PIX
419;2023-01-11;2023-01-12;1011;17;14;8;1;589.0;0.0;0.0;589.0;589.0;290.0;Entregue;Cartão de Débito
420;2023-01-11;2023-01-12;550;14;25;15;1;5499.0;0.0;0.0;5499.0;5499.0;3200.0;Cancelado;PIX
421;2023-01-11;2023-01-14;945;31;17;10;1;369.0;0.1;36.9;369.0;332.1;160.0;Entregue;Cartão de Débito
