data;ano;num_mes;nome_mes;mes_curto;ano_mes;ano_mes_num;num_trimestre;nome_trimestre;ano_trimestre;dia_mes;dia_semana_num;dia_semana_nome;eh_fim_semana;semana_ano
2025-09-18;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;18;4;Quinta-feira;Não;38
2025-09-19;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;19;5;Sexta-feira;Não;38
2025-09-20;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;20;6;Sábado;Sim;38
2025-09-21;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;21;7;Domingo;Sim;38
2025-09-22;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;22;1;Segunda-feira;Não;39
2025-09-23;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;23;2;Terça-feira;Não;39
2025-09-24;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;24;3;Quarta-feira;Não;39
2025-09-25;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;25;4;Quinta-feira;Não;39
2025-09-26;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;26;5;Sexta-feira;Não;39
2025-09-27;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;27;6;Sábado;Sim;39
2025-09-28;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;28;7;Domingo;Sim;39
2025-09-29;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;29;1;Segunda-feira;Não;40
2025-09-30;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;30;2;Terça-feira;Não;40
2025-10-01;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;1;3;Quarta-feira;Não;40
2025-10-02;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;2;4;Quinta-feira;Não;40
2025-10-03;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;3;5;Sexta-feira;Não;40
2025-10-04;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;4;6;Sábado;Sim;40
2025-10-05;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;5;7;Domingo;Sim;40
2025-10-06;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;6;1;Segunda-feira;Não;41
2025-10-07;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;7;2;Terça-feira;Não;41
2025-10-08;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;8;3;Quarta-feira;Não;41
2025-10-09;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;9;4;Quinta-feira;Não;41
2025-10-10;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;10;5;Sexta-feira;Não;41
2025-10-11;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;11;6;Sábado;Sim;41
2025-10-12;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;12;7;Domingo;Sim;41
2025-10-13;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;13;1;Segunda-feira;Não;42
2025-10-14;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;14;2;Terça-feira;Não;42
2025-10-15;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;15;3;Quarta-feira;Não;42
2025-10-16;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;16;4;Quinta-feira;Não;42
2025-10-17;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;17;5;Sexta-feira;Não;42
2025-10-18;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;18;6;Sábado;Sim;42
2025-10-19;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;19;7;Domingo;Sim;42
2025-10-20;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;20;1;Segunda-feira;Não;43
2025-10-21;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;21;2;Terça-feira;Não;43
2025-10-22;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;22;3;Quarta-feira;Não;43
2025-10-23;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;23;4;Quinta-feira;Não;43
2025-10-24;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;24;5;Sexta-feira;Não;43
2025-10-25;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;25;6;Sábado;Sim;43
2025-10-26;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;26;7;Domingo;Sim;43
2025-10-27;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;27;1;Segunda-feira;Não;44
2025-10-28;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;28;2;Terça-feira;Não;44
2025-10-29;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;29;3;Quarta-feira;Não;44
2025-10-30;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;30;4;Quinta-feira;Não;44
2025-10-31;2025;10;Outubro;Out;2025-10;202510;4;T4;2025-T4;31;5;Sexta-feira;Não;44
2025-11-01;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;1;6;Sábado;Sim;44
2025-11-02;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;2;7;Domingo;Sim;44
2025-11-03;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;3;1;Segunda-feira;Não;45
2025-11-04;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;4;2;Terça-feira;Não;45
2025-11-05;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;5;3;Quarta-feira;Não;45
2025-11-06;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;6;4;Quinta-feira;Não;45
2025-11-07;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;7;5;Sexta-feira;Não;45
2025-11-08;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;8;6;Sábado;Sim;45
2025-11-09;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;9;7;Domingo;Sim;45
2025-11-10;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;10;1;Segunda-feira;Não;46
2025-11-11;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;11;2;Terça-feira;Não;46
2025-11-12;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;12;3;Quarta-feira;Não;46
2025-11-13;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;13;4;Quinta-feira;Não;46
2025-11-14;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;14;5;Sexta-feira;Não;46
2025-11-15;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;15;6;Sábado;Sim;46
2025-11-16;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;16;7;Domingo;Sim;46
2025-11-17;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;17;1;Segunda-feira;Não;47
2025-11-18;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;18;2;Terça-feira;Não;47
2025-11-19;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;19;3;Quarta-feira;Não;47
2025-11-20;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;20;4;Quinta-feira;Não;47
2025-11-21;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;21;5;Sexta-feira;Não;47
2025-11-22;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;22;6;Sábado;Sim;47
2025-11-23;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;23;7;Domingo;Sim;47
2025-11-24;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;24;1;Segunda-feira;Não;48
2025-11-25;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;25;2;Terça-feira;Não;48
2025-11-26;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;26;3;Quarta-feira;Não;48
2025-11-27;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;27;4;Quinta-feira;Não;48
2025-11-28;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;28;5;Sexta-feira;Não;48
2025-11-29;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;29;6;Sábado;Sim;48
2025-11-30;2025;11;Novembro;Nov;2025-11;202511;4;T4;2025-T4;30;7;Domingo;Sim;48
2025-12-01;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;1;1;Segunda-feira;Não;49
2025-12-02;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;2;2;Terça-feira;Não;49
2025-12-03;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;3;3;Quarta-feira;Não;49
2025-12-04;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;4;4;Quinta-feira;Não;49
2025-12-05;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;5;5;Sexta-feira;Não;49
2025-12-06;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;6;6;Sábado;Sim;49
2025-12-07;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;7;7;Domingo;Sim;49
2025-12-08;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;8;1;Segunda-feira;Não;50
2025-12-09;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;9;2;Terça-feira;Não;50
2025-12-10;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;10;3;Quarta-feira;Não;50
2025-12-11;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;11;4;Quinta-feira;Não;50
2025-12-12;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;12;5;Sexta-feira;Não;50
2025-12-13;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;13;6;Sábado;Sim;50
2025-12-14;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;14;7;Domingo;Sim;50
2025-12-15;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;15;1;Segunda-feira;Não;51
2025-12-16;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;16;2;Terça-feira;Não;51
2025-12-17;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;17;3;Quarta-feira;Não;51
2025-12-18;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;18;4;Quinta-feira;Não;51
2025-12-19;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;19;5;Sexta-feira;Não;51
2025-12-20;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;20;6;Sábado;Sim;51
2025-12-21;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;21;7;Domingo;Sim;51
2025-12-22;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;22;1;Segunda-feira;Não;52
2025-12-23;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;23;2;Terça-feira;Não;52
2025-12-24;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;24;3;Quarta-feira;Não;52
2025-12-25;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;25;4;Quinta-feira;Não;52
2025-12-26;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;26;5;Sexta-feira;Não;52
2025-12-27;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;27;6;Sábado;Sim;52
2025-12-28;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;28;7;Domingo;Sim;52
2025-12-29;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;29;1;Segunda-feira;Não;53
2025-12-30;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;30;2;Terça-feira;Não;53
2025-12-31;2025;12;Dezembro;Dez;2025-12;202512;4;T4;2025-T4;31;3;Quarta-feira;Não;53
